,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL
14294,14294,Ryan R,0.00407,0.71,346875.0,0.767,0.887,0.1,-5.016,0.0725,128.019,0.1639999999999999,0.0,11,1,2,"['dance pop', 'pop', 'pop dance', 'pop rap', 'seattle hip hop']","[""Can't Hold Us - feat. Ray Dalton"", 'Wing$', 'Same Love - feat. Mary Lambert', 'Otherside (feat. Fences) [Ryan Lewis Remix]', 'Neon Cathedral - feat. Allen Stone', 'Gold - feat. Eighty4 Fly', 'Ten Thousand Hours', 'Cowboy Boots', 'BomBom - feat. The Teaching', 'Vipassana (Ryan Lewis Remix)']",2562381,78,5BcAKTbp20cv7tC5VqPFoC,https://i.scdn.co/image/aa77c545af000003e22621637813e2e7c65c4203
16724,16724,The Marshall Tucker Band,0.18241146,0.4693000000000002,315652.28,0.69426,0.0586068128,0.1996859999999999,-7.2099,0.040552,118.84206000000005,0.6421199999999998,28.68,7,1,100,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']","[""Can't You See"", 'Fire on the Mountain', 'Heard It in a Love Song', 'Take the Highway', ""This Ol' Cowboy"", ""Searchin' for a Rainbow"", 'See You One More Time', 'Fly Eagle Fly', 'Desert Skies', 'Virginia']",617578,61,59QxeZBL6k9L4oJBGSyukd,https://i.scdn.co/image/48fddda40516d6c3d7b83fbad08a417abf0df70c
18152,18152,Warlock,0.019365,0.4645,221327.0,0.8390000000000001,0.000545,0.15175,-12.698,0.04865,147.5485,0.2815,44.5,10,1,4,"['british modern classical', 'early modern classical']","[""Capriol Suite: 5. Pied-en- l'air"", 'Capriol Suite: 2. Pavane', ""Pieds-en-l'air from Capriol Suite for String Orchestra"", 'Bethlehem Down', 'Capriol Suite: 1. Basse-danse', ""Capriol Suite: V. Pieds-en-l'air"", ""Dance (Pieds-en-l'air)"", 'Capriol Suite: 4. Bransles', 'Capriol Suite: 6. Mattachins (Sword Dance)', 'Warlock: Capriol Suite for Strings: I. Basse-Danse. Allegro moderato']",1428,37,5HUhm1zKJGkJEg4qH88Xfd,https://i.scdn.co/image/6f16b11da334e80b5af9d6b303207cfa0237753f
899,899,Angela Ro Ro,0.7170000000000001,0.455,195320.0,0.442,0.0,0.233,-7.792999999999997,0.0815,173.672,0.252,49.0,9,1,2,"['bossa nova', 'mpb', 'samba', 'velha guarda']","[""Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)"", 'Il Trovatore / Act 3: ""Di quella pira""', 'Puccini: Gianni Schicchi: ""O mio babbino caro"" (Lauretta)', 'Bellini: Norma, Act 1 Scene 4: No. 4b, Aria, ""Casta diva"" (Norma, Chorus)', 'Stein / Arr. Calandrelli: Sanie cu zurgalai', 'Massenet: Manon, Act 3 Tableau 1 Scene 4: ""Obéissons, quand leur voix appelle … Profitons bien de la jeunesse"" (Manon, Brétigny, Chorus) - Gavotte', 'La traviata / Act 2: ""Alfredo, Alfredo, di questo core""', 'La Wally / Act 1: ""Ebben? Ne andrò lontana""', 'Puccini: Madama Butterfly, Act 1: ""Gran ventura"" (Butterfly, Pinkerton, Sharpless, Goro, Chorus)', 'Copacul']",23827,45,5pLMWE1tVs9C7F9Qqauo44,https://i.scdn.co/image/20938652578f23ab82971af0a8eb55ae5a60c41f
15176,15176,Sofia Carson,0.0506,0.693,162067.0,0.8079999999999999,1.18e-06,0.578,-6.231,0.093,127.945,0.547,61.0,4,0,2,"['pop', 'post-teen pop', 'social media pop']","[""Chillin' Like a Villain"", 'Night Falls', 'Different World (feat. CORSAK)', ""It's Goin' Down"", 'Ways to Be Wicked', 'Rotten to the Core', 'Miss U More Than U Know (with R3HAB)', 'Space Between', 'You and Me', 'One Kiss']",2562411,71,7bp2lSdh12wcA8LyB1srfJ,https://i.scdn.co/image/a5864f1abe38623d67de729c084923de012c4e9b
13867,13867,Rickie Lee Jones,0.4667463414634146,0.6024146341463416,260966.48780487804,0.2705512195121951,0.0011132809756097,0.1441121951219512,-14.716073170731704,0.0755682926829268,108.38526829268292,0.392780487804878,26.09756097560976,4,1,41,"['country rock', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter']","[""Chuck E's in Love - 45 Version"", 'Easy Money', 'The Moon Is Made of Gold', 'On Saturday Afternoons in 1963 - 45 Version', 'The Horses', 'Woody and Dutch on the Slow Train to Peking', 'Dat Dere', 'Under the Boardwalk', 'It Must Be Love', ""Danny's All-Star Joint""]",128980,49,0dYkMe3wK29DulSa0uR8Rq,https://i.scdn.co/image/86e0a7d82cf98814a31cf1ff436d9af3b195d3fb
10366,10366,Lynn,5.25e-06,0.416,58031.0,0.782,0.973,0.3329999999999999,-14.165,0.0431,132.281,0.69,9.0,10,0,2,"['country', 'country rock', 'nashville sound', 'traditional folk']","[""Coal Miner's Daughter - Single Version"", 'Louisiana Woman, Mississippi Man', ""Don't Come Home A-Drinkin' (With Lovin' On Your Mind)"", ""You Ain't Woman Enough"", 'Fist City', 'Blue Kentucky Girl', 'Lovesick Blues (with Patsy Cline)', 'Still Woman Enough (feat. Reba McEntire & Carrie Underwood)', 'Silver Threads and Golden Needles', ""It Wasn't God Who Made Honky Tonk Angels""]",475653,58,1FE0rls8gfQT3laAeRYNgl,https://i.scdn.co/image/c7cd1f5f235743cc7df249b9d789460d0000dfbb
3299,3299,Climax Blues Band,0.19612,0.585,235843.0,0.70775,0.25318275,0.28455,-9.3255,0.05775,121.72075,0.56,41.0,7,1,8,"['blues rock', 'british blues', 'classic rock', 'country rock', 'soft rock']","[""Couldn't Get It Right"", 'I Love You', ""Hey Baby, Everything's Gonna Be Alright, Yeh Yeh Yeh"", 'Together and Free', ""Couldn't Get It Right"", ""Couldn't Get It Right"", 'Gotta Have More Love', 'Mighty Fire', 'Straight Down The Middle', 'Mole On the Dole']",57266,46,4eeRviM714mXXeILmKHxh2,https://i.scdn.co/image/e3c7e14808087e271f34550089881ee74f89c704
5868,5868,Frankie Miller,0.3253333333333334,0.6736666666666666,195780.33333333328,0.3796666666666668,0.0001770766666666,0.0890333333333333,-13.174,0.0331,113.325,0.655,36.66666666666666,6,1,6,"['classic uk pop', 'pub rock']","[""Darlin' - 2011 Remaster"", 'Caledonia', 'Be Good to Yourself - 2011 Remaster', 'After All (I Live My Life) - 2011 Remaster', ""Why Don't You Spend the Night - 2004 Remaster"", 'It Gets Me Blue', 'Jealous Guy - 2011 Remaster', ""I Can't Change It"", 'A Fool in Love - 2011 Remaster', 'The Ghost']",11558,40,2BSGptj55ZjV9ss2D17Hj6,https://i.scdn.co/image/19c3252a46b461b455b84865f1b84ad924432be5
9027,9027,Kiki Dee,0.217,0.5486666666666666,274164.33333333326,0.775,5.873e-05,0.2609,-6.344333333333332,0.0755,127.36733333333332,0.4383333333333334,52.33333333333334,7,1,6,['classic uk pop'],"[""Don't Go Breaking My Heart"", ""I've Got the Music in Me"", 'Amoureuse', 'True Love', 'Star', ""Don't Go Breaking My Heart - Live at Live Aid, Wembley Stadium, 13th July 1985"", ""Don't Go Breaking My Heart"", 'Loving & Free', 'Snow Queen', 'Someone to Me']",12222,66,4vjGlQWexbru6aOUCLTVir,https://i.scdn.co/image/98b11f91d470b76393730ee02805b4b61415526a
17303,17303,Til,0.307,0.639,464000.0,0.964,0.0,0.4429999999999999,-1.803,0.293,120.645,0.5479999999999999,0.0,5,1,4,"['kentucky hip hop', 'pop', 'pop rap', 'rap', 'trap']","[""Don't"", 'Exchange', 'Playing Games (with Bryson Tiller) - Extended Version', 'Right My Wrongs', 'Outta Time (feat. Drake)', 'THRU THE NIGHT (feat. Bryson Tiller)', '7:00', 'Blame', 'By Yourself (feat. Bryson Tiller, Jhené Aiko & Mustard) - Remix', 'Love... (Her Fault) [feat. Bryson Tiller]']",4821083,81,2EMAnMvWE2eb56ToJVfCWs,https://i.scdn.co/image/c65c74e7b7eb576b8dea4d5d43283ac279e3f87d
11474,11474,Miranda Lambert,0.1756497777777777,0.5406666666666667,215515.0,0.7011555555555555,0.0011865168888888,0.1694111111111111,-5.573511111111113,0.0418266666666666,120.6796,0.5077333333333333,57.13333333333333,0,1,45,"['contemporary country', 'country', 'country dawn', 'country road']","[""Drunk (And I Don't Wanna Go Home)"", 'Bluebird', 'Settling Down', ""Mama's Broken Heart"", 'The House That Built Me', ""Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood)"", 'Gunpowder & Lead', 'Tin Man', 'Tequila Does', 'Automatic']",2694942,75,66lH4jAE7pqPlOlzUKbwA0,https://i.scdn.co/image/ab6761610000e5eb1ad698072b0deef7be7afa90
17282,17282,Thurl Ravenscroft,0.8830000000000001,0.5473333333333333,205457.83333333328,0.3606666666666667,0.0012646666666666,0.2853666666666667,-13.316833333333332,0.2375,114.56466666666664,0.5788333333333334,52.5,2,1,6,['movie tunes'],"[""Ev'rybody Wants to Be a Cat"", ""You're A Mean One, Mr. Grinch"", 'Grim Grinning Ghosts - From ""The Haunted Mansion""', 'Yo Ho (A Pirate\'s Life For Me) - From ""Pirates of the Caribbean""', 'The Tiki, Tiki, Tiki Room', ""You're A Mean One, Mr. Grinch"", ""That's What Friends are For (The Vulture Song)"", ""Ev'rybody Wants to Be a Cat - Original Soundtrack Version"", 'Tuba, Harpsichord, and Vocal', ""You're A Mean One, Mr. Grinch - Reprise""]",3246,49,5Gejwv3xz2DpLcxVpMD6hL,https://i.scdn.co/image/ab67616d0000b2733179327b8f6c31d3791bbc26
3403,3403,Company B,0.0393,0.7440000000000001,326467.0,0.765,0.7070000000000001,0.258,-12.174,0.0344,119.743,0.831,42.0,1,1,2,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']","[""Feel like Makin' Love - 2015 Remaster"", 'Bad Company - 2015 Remaster', 'Shooting Star - 2015 Remaster', ""Can't Get Enough - 2015 Remaster"", ""Rock 'n' Roll Fantasy - 2009 Remaster"", 'If You Needed Somebody', 'Ready for Love - 2015 Remaster', 'Silver, Blue & Gold - 2017 Remaster', 'Feel Like Making Love', 'Seagull - 2015 Remaster']",718562,64,5AEG63ajney2BoDXi0Vb84,https://i.scdn.co/image/65d37e5c4ee9ef8bfb76de6a17e7c05316199724
3402,3402,Company,0.4529999999999999,0.637,309267.0,0.8690000000000001,0.0,0.235,-8.427,0.184,170.007,0.71,3.0,9,1,2,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']","[""Feel like Makin' Love - 2015 Remaster"", 'Bad Company - 2015 Remaster', 'Shooting Star - 2015 Remaster', ""Can't Get Enough - 2015 Remaster"", ""Rock 'n' Roll Fantasy - 2009 Remaster"", 'If You Needed Somebody', 'Ready for Love - 2015 Remaster', 'Silver, Blue & Gold - 2017 Remaster', 'Feel Like Making Love', 'Seagull - 2015 Remaster']",718562,64,5AEG63ajney2BoDXi0Vb84,https://i.scdn.co/image/65d37e5c4ee9ef8bfb76de6a17e7c05316199724
13949,13949,Robert Earl Keen,0.5670000000000001,0.63,254695.0,0.399875,3.61125e-06,0.368525,-13.885875,0.09145,112.34275,0.6419999999999999,38.625,7,1,16,"['alternative country', 'country rock', 'folk', 'outlaw country', 'roots rock', 'texas country']","[""Feelin' Good Again"", 'Corpus Christi Bay', 'The Road Goes On Forever', 'I Gotta Go', 'The Front Porch Song', 'Gringo Honeymoon', 'Feeling Good Again', 'Copenhagen', 'East Virginia Blues', 'Dreadful Selfish Crime']",130570,52,1jjpkAHC8bd9fRFfgKyYLP,https://i.scdn.co/image/5bd4aabd4f0c204df215629973818bfaf5e70525
6797,6797,Hank Ballard & The Midnighters,0.0735,0.5329999999999999,155200.0,0.759,0.0,0.315,-5.199,0.0356,159.373,0.889,32.0,9,1,2,"['doo-wop', 'rhythm and blues']","[""Finger Poppin' Time"", ""Finger Poppin' Time"", 'The Twist', 'Nothing But Good', ""Let's Go, Let's Go, Let's Go"", 'Work With Me Annie', ""Let's Go Again"", 'The Continental Walk', 'Get It', ""Let's Go, Let's Go, Let's Go""]",3575,27,01PZH8MrTxfgfTXNqpMRjG,https://i.scdn.co/image/3fcb07c06a0434c0ff5412a89a75fa48486f4b94
17397,17397,Tom Browne,0.23175,0.7685000000000002,266163.25,0.7437499999999999,0.321935,0.11395,-8.857000000000003,0.15485,106.14375,0.703,42.75,8,1,8,"['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']","[""Funkin' for Jamaica"", 'Thighs High (Grip Your Hips and Move)', 'Charisma', 'Forever More', 'Her Silent Smile', 'Brighter Tomorrow', 'Throw Down', 'Just Work - radio edit', ""Dreams Of Lovin' You"", 'Bye Gones']",41686,46,4Ytvi4r3WPIZmEw1Ndmkp9,https://i.scdn.co/image/4d666eb41f8b77a265e30aac9a683430b234e3e6
17189,17189,The Young Rascals,0.3895072857142858,0.4567857142857144,174059.0,0.5184285714285713,0.0003434285714285,0.1256642857142857,-8.917857142857143,0.0408571428571428,130.29414285714282,0.6010714285714285,31.42857142857143,2,1,28,"['brill building pop', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll', 'soft rock']","[""Groovin'"", ""Good Lovin' - Single Version"", 'How Can I Be Sure - Single Version; Mono', ""I've Been Lonely Too Long - Single Version"", 'Lonely Too Long', 'A Girl Like You - Mono', 'How Can I Be Sure - Single Version', 'In the Midnight Hour', 'In the Midnight Hour', ""I Ain't Gonna Eat out My Heart Anymore - Single Version""]",107962,52,5X3TuTi9OIsJXMGxPwTKM2,https://i.scdn.co/image/9bc32aed65a058b28bacde5d49c3af63772d74f4
11278,11278,Michael Stanley Band,0.0485385714285714,0.4718571428571429,290845.5714285714,0.7317142857142859,0.0102180271428571,0.2979857142857143,-9.311000000000002,0.0408714285714285,132.54157142857142,0.5965714285714284,23.714285714285715,2,1,14,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'soft rock']","[""He Can't Love You (Remastered)"", 'Lover (Remastered)', 'My Town (Remastered)', 'Falling in Love Again (Remastered)', ""Let's Get the Show On the Road - Live"", 'Rosewood Bitters - Live', 'Midwest Midnight - Live', 'All I Ever Wanted (Remastered)', ""Nothing's Gonna Change My Mind - Live"", 'Working Again (Remastered)']",9563,43,68tUWDLwgRP7Ch2Gj8vQ1k,https://i.scdn.co/image/ab67616d0000b2739433677f78b5514f4a92fcab
13435,13435,Rachel McDowall,0.0311,0.5685,209540.0,0.8665,0.000281735,0.3375,-4.43,0.03275,130.0445,0.665,63.0,2,1,4,['movie tunes'],"[""Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack"", ""Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack""]",594,59,4rwI0oeb41smcyQzXJctJ9,
12513,12513,Oscar Peterson Trio,0.8714208144796387,0.5630361990950223,265460.9411764706,0.2063696832579184,0.5281841436199098,0.1750031674208145,-18.382710407239813,0.0489375565610859,112.30151131221716,0.4611095022624432,25.27601809954751,0,1,221,"['adult standards', 'bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz trio', 'stride', 'vocal jazz']","[""I Got It Bad And That Ain't Good"", 'There Will Never Be Another You', 'Georgia On My Mind', 'Quiet Nights Of Quiet Stars (Corcovado)', 'All the Things You Are', 'Exactly Like You', 'Night Train', 'C Jam Blues', 'Girl From Ipanema', ""I Can't Get Started""]",133812,62,0ldU0QJm31y0d6f57R1G2A,https://i.scdn.co/image/ab67616d0000b273947b5cc535d76394a2d98e37
8092,8092,Joan Jett & The Blackhearts,0.1087648823529411,0.4995588235294121,193491.76470588235,0.820852941176471,0.0203199688235294,0.2251647058823529,-6.766352941176471,0.0804117647058823,134.79217647058823,0.6649705882352941,37.73529411764706,11,1,68,"['glam punk', 'rock']","[""I Love Rock 'N Roll"", 'I Hate Myself for Loving You', 'Bad Reputation', 'Bad Karma (feat. Joan Jett)', 'Crimson and Clover', 'Do You Wanna Touch Me (Oh Yeah)', 'Dirty Deeds', 'Cherry Bomb', 'Love Hurts', 'Have You Ever Seen the Rain?']",485126,68,1Fmb52lZ6Jv7FMWXXTPO3K,https://i.scdn.co/image/b2581b9c9a1b385f6c653956793899a4d891ae73
5945,5945,Freeman,0.0063,0.4629999999999999,351929.0,0.442,0.0961,0.0779,-7.433,0.172,124.748,0.287,0.0,9,0,1,"['disney', 'movie tunes']","[""I Won't Say (I'm In Love)"", 'Zero To Hero', 'The Gospel Truth I / Main Titles - Hercules', 'A Star Is Born', 'The Gospel Truth III', 'A True Hero / A Star Is Born', 'Acid Queen', 'Monsterbaby', 'What Kind Of Mother?', ""It's Over / Return of Monsterbaby""]",4475,60,3E0MPcbZSjfJ1HsnJKXkqd,
17435,17435,Tommy Boyce,0.302,0.57,161973.0,0.687,0.0038299999999999,0.757,-12.237,0.0305,136.524,0.971,38.0,10,1,1,"['brill building pop', 'bubblegum pop']","[""I Wonder What She's Doing Tonight?"", ""Alice Long (You're Still My Favorite Girlfriend) - Mono Version"", 'Out & About', 'Love Every Day', ""Sometimes She's A Little Girl"", 'Teardrop City', 'Pretty Flowers', ""Girl, I'm Out To Get You"", ""Goodbye Baby (I Don't Want To See You Cry)"", ""I'm Digging You Digging Me""]",967,27,6V92xGMFMr4619y6ZvEUFR,https://i.scdn.co/image/ab67616d0000b27330b3efc9c8aba0762eb012ae
17901,17901,Vashti Bunyan,0.9736842105263158,0.482421052631579,133593.68421052632,0.120278947368421,0.1927912631578947,0.1246631578947368,-19.32110526315789,0.0457473684210526,114.66421052631578,0.626578947368421,31.578947368421048,0,1,38,"['anti-folk', 'british folk', 'freak folk', 'new weird america', 'psychedelic folk']","[""I'd Like To Walk Around In Your Mind"", 'Train Song', 'Diamond Day', ""Don't Believe"", 'If I Were', 'Glow Worms', 'Here Before', 'Swallow Song', 'Rose Hip November', 'Winter Is Blue']",93359,54,4chuPfKtATDZvbRLExsTp2,https://i.scdn.co/image/6b781cc1c4d486de2f7adad366b4bb95eb82b2ab
2482,2482,C-Bo,0.11756,0.8130000000000001,264610.6,0.7776000000000001,0.0,0.2064,-4.479,0.2626,92.0918,0.5938,43.0,11,0,5,"['funk', 'p funk', 'quiet storm', 'soul']","[""I'd Rather Be with You"", 'X Moves', 'Worth My While (feat. Kali Uchis) - Radio Edit', 'Jam On', 'Bootzilla', ""What's a Telephone Bill?"", 'Munchies for Your Love', 'The Power of the One', 'Funk For Your Ass', ""Stretchin' Out (In a Rubber Band)""]",263464,66,5K0rbdBrs2tNXe5LeWMATT,https://i.scdn.co/image/2103311f1aedbaa1c8c9514d79c45f4c3ddbca96
2305,2305,Brian Wilson,0.731,0.531,184000.0,0.425,0.000695,0.09905,-9.374,0.0285,105.674,0.3475,40.5,9,1,4,['gospel'],"[""I'll Just Say Yes - Live"", 'Increase My Faith', 'All I Need', 'A Great Work', 'Already Here', 'Worth Fighting For - Live', 'Still', 'Fear Is Not Welcome', 'Worth Fighting For - 1 Mic 1 Take', 'Heal (Find A Way)']",83563,49,5K2BdUwQNqXy70BX2L8BQx,https://i.scdn.co/image/cd1aabf154b90aea6cef8d2100362cb8a703be75
16850,16850,The Pied Pipers,0.878308823529412,0.5661911764705881,177452.10294117648,0.2710058823529411,0.0321634770588235,0.2450691176470588,-11.166073529411763,0.0490558823529411,109.58644117647064,0.5608029411764706,21.70588235294117,0,1,68,"['big band', 'swing', 'vocal harmony group']","[""I'll Never Smile Again"", 'Dream', 'Dream - 1991 Digital Remaster', 'Mairzy Doats', 'The Freedom Train - Remastered 1992', 'Stardust - 1991 Remastered', 'In The Middle Of May - 1992 Digital Remaster', 'Embraceable You', 'My Happiness', 'Personality']",14222,51,5o8E07TcYqIefZpDejymAd,https://i.scdn.co/image/ab67616d0000b2730343f053ee05ce219f6c7ad3
17439,17439,Tommy Dorsey,0.9054678899082564,0.5365871559633026,203143.70642201835,0.3373577981651376,0.4599465422018348,0.3274862385321099,-12.316633027522943,0.0969504587155963,133.39101834862385,0.6435642201834859,8.1651376146789,5,1,109,"['adult standards', 'big band', 'easy listening', 'jazz trombone', 'lounge', 'stride', 'swing', 'vocal jazz']","[""I'll Never Smile Again"", 'Polka Dots and Moonbeams', ""I'll Be Seeing You (with Frank Sinatra)"", 'On the Sunny Side of the Street (From ""Is Everybody Happy?"")', 'Opus One', 'Fools Rush In (Where Angels Fear To Tread)', 'Marie', ""I'm Gettin' Sentimental Over You"", 'Song of India', ""Keepin' out of Mischief""]",83891,51,4WoGga7UeRcmjD4ufif4nG,https://i.scdn.co/image/4367a220969549b7737db08c7e993306d6b8f1c9
17440,17440,Tommy Dorsey Orchestra,0.924,0.499,193840.0,0.0748,0.0139999999999999,0.55,-13.552,0.044,113.268,0.429,3.0,1,1,2,"['big band', 'swing']","[""I'll Never Smile Again"", 'Polka Dots and Moonbeams', ""I'll Be Seeing You (with Frank Sinatra)"", 'On the Sunny Side of the Street (From ""Is Everybody Happy?"")', 'Opus One', 'Fools Rush In (Where Angels Fear To Tread)', 'Marie', ""I'm Gettin' Sentimental Over You"", 'Song of India', ""Keepin' out of Mischief""]",83891,51,4WoGga7UeRcmjD4ufif4nG,https://i.scdn.co/image/4367a220969549b7737db08c7e993306d6b8f1c9
2644,2644,Captain Beefheart & His Magic Band,0.3386888888888888,0.5686296296296298,215740.85185185185,0.610148148148148,0.2287188844444444,0.1438222222222222,-11.134074074074077,0.0596,114.70622222222232,0.7008148148148147,30.81481481481481,2,1,54,"['art rock', 'country rock', 'dance rock', 'experimental', 'experimental rock', 'folk rock', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'roots rock', 'zolo']","[""I'm Glad"", 'Her Eyes Are a Blue Million Miles', ""Sure 'Nuff 'n' Yes, I Do"", 'Zig Zag Wanderer', 'Too Much Time', 'My Head Is My Only House Unless It Rains', 'Electricity', 'Tropical Hot Dog', 'Abba Zaba', 'Big Eyed Beans from Venus']",142369,51,2k8kY9zHUWxuTtwV4UutHw,https://i.scdn.co/image/49afcbded4da4e8f8508fb499422beb3141147a2
3236,3236,Clams Casino,0.684,0.9,107077.0,0.316,0.0771,0.0853,-8.797,0.332,129.914,0.8440000000000001,72.0,9,1,2,"['chillwave', 'experimental hip hop', 'psychedelic hip hop', 'underground hip hop', 'vapor twitch', 'wave', 'witch house']","[""I'm God"", 'All I Need', 'Spider Web', 'All Nite (feat. Vince Staples)', ""I'm the Devil"", 'Be Somebody (feat. A$AP Rocky & Lil B)', 'Blast', 'Illest Alive', 'Motivation', 'Cupidwing']",182782,63,5vSQUyT33qxr1xAX2Tkf3A,https://i.scdn.co/image/3b6935d17b660833cf6502658e58b204a245f23b
10868,10868,Martin Jensen,0.122,0.7216666666666667,186968.66666666663,0.7929999999999999,0.0,0.1903333333333333,-3.386333333333333,0.0527666666666666,108.958,0.4433333333333333,62.33333333333334,9,1,3,"['dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']","[""I'm Just Feelin' (Du Du Du)"", 'Solo Dance', ""Day 'N' Nite - Martin Jensen Edit"", 'Nobody', '2019', ""Don't Cry For Me (with Jason Derulo)"", 'Running Back To You', 'At Least I Had Fun', 'So We Go - Martin Jensen Edit', 'Middle Of The Night']",1071545,77,4ehtJnVumNf6xzSCDk8aLB,https://i.scdn.co/image/361e4d0cad7931ae074fa8300785e3f7f25dd72f
15167,15167,Snøw,0.591,0.598,149540.0,0.209,0.000212,0.2395,-18.3645,0.2435,131.4385,0.16675,77.0,1,1,4,"['emo rap', 'sad rap']","[""I'm Not Enough and I'm Sorry"", ""You Don't Want Me Anymore"", 'Say Goodbye', 'Sunset/Sunrise', 'summer nights', 'Nagato', 'make you mine - feat. Snøw, Powfu, Rxseboy', 'Are You Afraid to Be Lonely?', 'Now I Feel X Only You', 'Waste My Time']",98929,74,5fSVkkuijRIpxuvSqysYiP,https://i.scdn.co/image/0ea5bda50f953c021d76760d330f8660f0247a23
15588,15588,Straight No Chaser,0.754,0.6679999999999999,170173.5,0.3855,0.0,0.2435,-10.501,0.20475,129.1855,0.6164999999999999,52.0,2,1,4,"['a cappella', 'adult standards']","[""I'm Yours / Somewhere over the Rainbow - EP Version"", ""Rhythm of Love / Can't Help Falling in Love - EP Version"", 'Shut up and Dance', 'All About That Bass (No Tenors)', 'The 12 Days of Christmas', 'You Get What You Give', 'Some Nights / We Are Young', 'I Want You Back (feat. Sara Bareilles)', 'The Movie Medley', 'The Christmas Can-Can']",153135,47,1yQ8S4xdGOGbUcpaPR6hCM,https://i.scdn.co/image/534b0e1d5d6fa53a255b0cef8411189e75c07056
16757,16757,The Monkees,0.3878261363636363,0.5217954545454545,156867.36363636365,0.6243863636363636,0.0296269627272727,0.2303772727272727,-8.941670454545461,0.0639022727272726,118.5579431818182,0.6781704545454543,26.60227272727273,9,1,176,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","[""I'm a Believer - 2006 Remaster"", 'Daydream Believer', 'Me & Magdalena', ""(I'm Not Your) Steppin' Stone - 2006 Remaster"", 'Last Train to Clarksville - Original Stereo Version; 2006 Remaster', ""I'm a Believer - Alternate Mix; 2006 Remaster"", 'As We Go Along', 'Pleasant Valley Sunday - 2007 Remaster', 'A Little Bit Me, a Little Bit You', ""(I'd Go The) Whole Wide World""]",794303,68,320EPCSEezHt1rtbfwH6Ck,https://i.scdn.co/image/e544a32232ce0952eb27aa70f3061164190772ab
7253,7253,ILOVEMAKONNEN,0.2496,0.7030000000000001,251117.4,0.6526,4.72e-05,0.1892,-5.070399999999999,0.1187,152.0298,0.5992,60.6,1,0,5,"['atl hip hop', 'lgbtq+ hip hop', 'trap', 'underground hip hop']","[""I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)"", 'Tuesday (feat. Drake)', 'Sunlight On Your Skin - Bonus Track', 'I Like Tuh', ""I Don't Sell Molly No More"", 'Tuesday', 'Liquid Supply Daily', ""Spendin' (feat. Gucci Mane)"", 'Look at Wrist', 'Swerve']",336501,64,3aGFCoR8xGN6DKwvdzeSja,https://i.scdn.co/image/2463b9aa3a15866848b8ebed2196c3fcf3c92b08
13493,13493,Rainbow Kitten Surprise,0.4872222222222221,0.6447777777777778,224694.22222222228,0.4258888888888888,0.0357856222222222,0.1569888888888888,-9.212222222222223,0.0828,115.95111111111108,0.268,59.22222222222222,2,1,18,"['indie folk', 'indie rock', 'modern alternative rock', 'modern rock', 'stomp and holler']","[""It's Called: Freefall"", 'Devil Like Me', 'Cocaine Jesus', 'First Class', 'Heart', 'All That and More (Sailboat)', 'Lady Lie', 'When It Lands', ""All's Well That Ends"", 'Painkillers']",476797,69,4hz8tIajF2INpgM0qzPJz2,https://i.scdn.co/image/37ea9abe33350396a01c7e3c559d9750311eddd2
16410,16410,The Doc,0.0026899999999999,0.6970000000000001,212853.0,0.943,0.0,0.0773,-4.954,0.175,99.468,0.754,54.0,2,1,2,"['electro', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']","[""It's Funky Enough - Remastered Single"", 'The Formula', 'The Grand Finale', 'Whirlwind Pyramid', 'Let the Bass Go', 'Lend Me an Ear', 'D.O.C. AND THE DOCTOR', ""Mind Blowin'"", 'Portrait of a Master Piece', 'No One Can Do It Better']",289798,44,2htToCUWzqrvOX6ISJY1nd,https://i.scdn.co/image/36f6217ba9ed2af80b96b63fadd64435fafb4c82
