,artists,genres,followers,Artist ID,Popularity Score,Image URL
3395,The City of Prague Philharmonic Orchestra,"['classic soundtrack', 'orchestra', 'scorecore', 'theme']",104851,2oQJQUIpJFFnfKvHJA0xBu,61,https://i.scdn.co/image/96ebbe582e24f0f7fdd1cd8bf0ce862467c4f3b7
3396,The Civil Wars,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",766931,6J7rw7NELJUCThPbAfyLIE,63,https://i.scdn.co/image/5e9c41b45b8b8ea53909fd62b9c9583cb183954d
3397,The Clash,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']",2090889,3RGLhK1IP9jnYFH4BRFJBS,74,https://i.scdn.co/image/ab470b275daa38351810a1eb91d107ebdb821302
3398,The Corrs,"['bow pop', 'celtic rock', 'dance pop', 'europop', 'new wave pop', 'pop rock']",760543,1VbWUxZTRNY2gw3qZ1tg9W,65,https://i.scdn.co/image/5813e7315f6fa4c3c0d5880c7df2d18f0889b18e
3399,The Cranberries,"['irish rock', 'pop rock']",2414939,7t0rwkOPGlDPEhaOcVtOt9,76,https://i.scdn.co/image/143c01f407ed64a4b3bcbc92d24c05ef80981251
3400,The Cult,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'glam metal', 'hard rock', 'metal', 'rock']",439630,49DW3KvkyjHO35mK1JnSyS,62,https://i.scdn.co/image/05b9d60e9c47f12910595adae61441510264f9e4
3401,The Cure,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",3109709,7bu3H8JO7d0UbMoVzbo70s,78,https://i.scdn.co/image/7ca743e822b80133971ccf5c70fcbd77a4f4f508
3402,The Dandy Warhols,"['alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'rock']",238774,7siPLyFwRFYQkKgWKJ5Sod,60,https://i.scdn.co/image/5a4c52d1ff4e27bde80ed223cfaa9285fb57f473
3403,The Dave Brubeck Quartet,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz quartet']",180620,4iRZAbYvBqnxrbs6K25aJ7,60,https://i.scdn.co/image/b6f7dc3c16f95e6df120af205d4007f518b01e0e
3404,The Dead South,['saskatchewan indie'],420999,3HR1xtIsUefdFnkI1XHgeA,62,https://i.scdn.co/image/6dbcbfbb8e7c0dbe6a84e94d3394ac8f6bb4a452
3405,The Decemberists,"['baroque pop', 'canadian indie', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'stomp and holler']",511383,7ITd48RbLVpUfheE7B86o2,60,https://i.scdn.co/image/6f303258c03fb2d5ed524c74ecbd936eccb85cdd
3406,The Deli,"['chillhop', 'lo-fi beats', 'lo-fi house']",82312,1EJzWKVDeysgbyuZGfEFde,62,https://i.scdn.co/image/0a9cf5678bd05b2f593581000157af064e151415
3407,The Doobie Brothers,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",1527408,39T6qqI0jDtSWWioX8eGJz,72,https://i.scdn.co/image/3d4563f7b976ee051a9e96a35ad739e2f6f310dd
3408,The Doors,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",5803982,22WZ7M8sxp5THdruNY3gXt,77,https://i.scdn.co/image/f8c0bf42e771e222886ab750138dfcd6ce0d33bd
3409,The Drifters,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",344925,1FqqOl9itIUpXr4jZPIVoT,64,https://i.scdn.co/image/9cebb08480116550d85b6268d9adb1c2aee718f7
3410,The Drums,"['brooklyn indie', 'indie pop', 'indie rock', 'indie surf', 'modern rock', 'new rave']",541136,0p5axeJsbtTCXBrRVoKjwu,67,https://i.scdn.co/image/e987e41400348652bf62a695bdb471becd7549f2
3411,The Dubliners,"['celtic', 'irish folk']",293076,72RvmgEg2omdlMV9aExO6a,61,https://i.scdn.co/image/90cfea30bb216297b677d91c4c5f22024a7a766c
3412,The Emotions,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",374005,64CuUOOirKmdAYLQSfaOyr,65,https://i.scdn.co/image/47abbf144c6523f1a14b1e3c4920f0fd55e4e0cd
3413,The English Concert,"['baroque ensemble', 'british choir', 'british orchestra', 'choral', 'classical performance', 'historically informed performance']",13771,2Oz3z7PPQUMU2KNYgcO1sA,63,https://i.scdn.co/image/bcfa60b2a4fc0681ac9ec51859d698d120041e6f
3414,The Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",532932,4ACplpEqD6JIVgKrafauzs,64,https://i.scdn.co/image/143996e5147b6767719a60163488e342b3fc2efe
3415,The Family,"['chicago rap', 'trap']",89276,3IaKn0ExWTMPqa0mscUYw3,70,https://i.scdn.co/image/3a1919dbdcda7aa0ac2d5c27a7860f32cbcb01c4
3416,The Flaming Lips,"['alternative rock', 'art pop', 'art rock', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']",622574,16eRpMNXSQ15wuJoeqguaB,62,https://i.scdn.co/image/77e5739b2a1875e75d1a3414507a68c3570a8581
3417,The Foundations,"['brill building pop', 'bubblegum pop', 'motown']",64534,4GITZM5LCR2KcdlgEOrNLD,63,https://i.scdn.co/image/ab67616d0000b273dc345fdd58bb12b44f721444
3418,The Fratellis,"['garage rock', 'modern rock', 'rock', 'scottish rock']",660420,3M4ThdJR28z9eSMcQHAZ5G,65,https://i.scdn.co/image/852340f24a0daf8986700ad14d4b79bf5a15918f
3419,The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']",3287667,0zOcE3mg9nS6l3yxt1Y0bK,74,https://i.scdn.co/image/7ef82e06e47b33e302ca2503f3decfbf9c7f2fff
3420,The Front Bottoms,"['alternative emo', 'emo', 'modern rock', 'new jersey indie', 'pop punk']",436728,5ictveRyhWRs8Gt8Dvt1hS,67,https://i.scdn.co/image/56ab95788297b34acf2bcc7571a166f8bba08feb
3421,The Game,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3354101,0NbfKEOTQCcwd6o7wSDOHI,76,https://i.scdn.co/image/78b601bc99711d752b6e28eda5a4857315488166
3422,The Gap Band,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",684100,4TwHRCIu3Xg9fjS3l7owkp,60,https://i.scdn.co/image/968c983e1a7a274bee42653bb7c2f8e832ccd16e
3423,The Glitch Mob,"['edm', 'electro house', 'glitch', 'glitch hop', 'indietronica']",514712,3a9qv6NLHnsVxJUtKOMHvD,66,https://i.scdn.co/image/1d442284a47f15ede1ea0fbc3929cf0c4d3914c5
3424,The Goo Goo Dolls,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",1890598,2sil8z5kiy4r76CRTXxBCA,73,https://i.scdn.co/image/f4722064424e9bf36c762cb73035c093d7ee70a4
3425,The Greatest Showman Ensemble,['movie tunes'],288544,63nv0hWWDob56Rk8GlNpN8,73,https://i.scdn.co/image/ab67616d0000b273b33c769adce9e164764a7ca0
3426,The Growlers,"['garage rock revival', 'indie garage rock', 'indie surf']",489444,2RhgnQNC74QoBlaUvT4MEe,66,https://i.scdn.co/image/83bf768c4e19fc222bccf05b45e149581bc72bdb
3427,The Guess Who,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",422568,0cQuYRSzlItquYxsQKDvVc,60,https://i.scdn.co/image/0d0405bb99aa67eaf3da8cbff8810e284aac9b75
3428,The Head and the Heart,"['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'new americana', 'seattle indie', 'stomp and holler']",908752,0n94vC3S9c3mb2HyNAOcjg,70,https://i.scdn.co/image/31c98c4125d3c0ae3e1d7469d138decd15abb039
3429,The Heavy,"['bath indie', 'funk', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",355767,0bZCak2tcRMY1dzEIuwF42,62,https://i.scdn.co/image/902fb7929782b9ac35a0002fa4cfcd29c5e97eaf
3430,The High Kings,"['celtic', 'celtic rock', 'irish folk', 'irish pub song']",117637,6wXjctGBzxkT0ghwfQ8FC0,60,https://i.scdn.co/image/08e87e0b84781d4fee8da91dee811612a90caaea
3431,The Highwaymen,"['country rock', 'outlaw country']",414428,6e7QpHYqEiyJGiM98IysLa,63,https://i.scdn.co/image/d407eb3489b8f54ccdc0fb7419bcc8fabf1a2788
3432,The Hives,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",588936,4DToQR3aKrHQSSRzSz8Nzt,62,https://i.scdn.co/image/43e9ae35ff7775ee3c45fadaef96d9e14f63eb54
3433,The Hollies,"['album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",794531,6waa8mKu91GjzD4NlONlNJ,66,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89
3434,The Human League,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",760846,1aX2dmV8XoHYCOQRxjPESG,65,https://i.scdn.co/image/d5898cdc3598c3b1b6ffa92256612a9cd0be943a
3435,The Ink Spots,"['adult standards', 'big band', 'lounge', 'swing', 'vocal harmony group', 'vocal jazz']",176100,5bOsFzuJ6QZMr86ezC4oXY,60,https://i.scdn.co/image/ab67616d0000b273383811a9b3081023c612fb7b
3436,The Internet,"['alternative r&b', 'hip hop', 'indie soul', 'lgbtq+ hip hop', 'neo soul']",950991,7GN9PivdemQRKjDt4z5Zv8,65,https://i.scdn.co/image/a57c9bb905d0ce22c352499f0de05b85d6f89166
3437,The Irish Rovers,"['canadian celtic', 'celtic', 'irish folk', 'irish pub song']",110597,0tkKwWigaADLYB9HdFCjYo,60,https://i.scdn.co/image/9944ab9e3a3c51d473a15918c61ef6f202266ab1
3438,The Isley Brothers,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",1213892,53QzNeFpzAaXYnrDBbDrIp,69,https://i.scdn.co/image/23133832f41aa7fad9571a708dfde782e4fab71a
3439,The J. Geils Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",525635,69Mj3u4FTUrpyeGNSIaU6F,62,https://i.scdn.co/image/314a7c90c1d6fc4b33adb2da62e05a48a1767a14
3440,The J.B.'s,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",510229,3ciRvbBIVz9fBoPbtSYq4x,66,https://i.scdn.co/image/aafc4156598fa9f8f052ec5687e648ba9120f07e
3441,The Jackson 5,"['adult standards', 'motown']",1115094,2iE18Oxc8YSumAU232n4rW,71,https://i.scdn.co/image/19f768d93f6c80f7d4ca5b906e1c0376a3704389
3442,The Jacksons,"['disco', 'funk', 'motown', 'quiet storm', 'soul']",1082950,2yrbLiuBmc9j81lTX3XUuI,65,https://i.scdn.co/image/2a59c8f0a96072aa09c892ca4da1b169a3d72541
3443,The Japanese House,"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",462551,3IunaFjvNKj98JW89JYv9u,64,https://i.scdn.co/image/848b92c2487efb37ba4c75bc25a242c7b2785440
3444,The Jordanaires,['country gospel'],4231,6CXezToiGS8K6jr9kr8Muv,60,https://i.scdn.co/image/ab67616d0000b273aebf391c3ccae244da179895
3445,The Jungle Giants,"['australian indie', 'australian pop']",200807,6wFwvxJkurQPU2UdeD4qVt,64,https://i.scdn.co/image/c2ef7a6aba2c258c532bbea90d115485df3fdc67
3446,The Kiboomers,"[""children's music"", 'music box']",22133,1qKLikeNYpQFSsDAjg7HpI,70,https://i.scdn.co/image/88c72df67b877077ac628baeaaed14b9c963c6b0
3447,The Killers,"['modern rock', 'permanent wave', 'rock']",5944237,0C0XlULifJtAgn6ZNCW2eu,81,https://i.scdn.co/image/c85f1ea9f92dc0cc43965a0c727c4a1cdd1c2540
3448,The Kinks,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",1834896,1SQRv42e4PjEYfPhS0Tk9E,71,https://i.scdn.co/image/b2e933a1a7ae670aa2e217c79710fe2f18ebad3d
3449,The Knack,"['album rock', 'classic rock', 'power pop']",149131,0Nn9YwJzcaeuU1jJL06e3r,61,https://i.scdn.co/image/3f5a283dfaf275c565879058920e5ec99f9833b5
3450,The Knocks,"['alternative dance', 'edm', 'electro house', 'indie poptimism', 'indietronica', 'new french touch', 'nu disco', 'pop', 'pop dance', 'tropical house', 'vapor soul']",158477,2x7EATekOPhFGRx3syMGEC,72,https://i.scdn.co/image/6c9687df1f76c617c7942d55648faede8b79e00e
3451,The Kooks,"['brighton indie', 'modern rock', 'rock']",2073203,1GLtl8uqKmnyCWxHmw9tL4,72,https://i.scdn.co/image/0d5ba0a719b52bb7028bba0eb0f128359f58b92f
3452,The LOX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",341051,0A7g2YbCA9FlyZvAG6VmKP,62,https://i.scdn.co/image/7df2c901fe49b1c69b62da7659106b649c803b76
3453,The La's,['australian hip hop'],1624015,2tIP7SsRs7vjIcLrU85W8J,90,https://i.scdn.co/image/844174ebb00367f7a1b32700d9b64aae167e8089
3454,The Lacs,"['country rap', 'redneck']",402612,23OFz99wX0NDBBwrxthLWU,64,https://i.scdn.co/image/d019c1918716d7eab4985916723236c7f7d7852f
3455,The Last Shadow Puppets,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']",756580,2Z7UcsdweVlRbAk5wH5fsf,64,https://i.scdn.co/image/1e721c9502da1663fe9dd0b9f8a90519546f0a9f
3456,The Lion,"['banjo', 'folk-pop', 'indie poptimism', 'indiecoustica', 'modern rock', 'pop rock', 'stomp and holler']",242717,3wWtfT7S2uVJJ3hGZlOLkZ,63,https://i.scdn.co/image/92926e7810e353bc84f7156f0491bdd6725f3c28
3457,The Living Tombstone,"['otacore', 'pony']",740012,0I6yADrmeyvw66g7yjkqIF,73,https://i.scdn.co/image/7040fb4453b7d4cc00ccd3bb789a6b4502953f1d
3458,The Lonely Island,"['comedy rap', 'comic', 'pop rap']",967665,1f5GqyOPo0CkotzzRwviBu,65,https://i.scdn.co/image/cf8fbdf34903d500441a746108ee0fdfa17cd388
3459,The Lovin' Spoonful,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock', 'traditional folk']",326971,7CCn4PFRRRZF127jtCBAUe,61,https://i.scdn.co/image/d0fc74cb2e10858c1b0b2436e6f14cee0944f8df
3460,The Lumineers,"['folk-pop', 'modern rock', 'stomp and holler']",4235709,16oZKvXb6WkQlVAjwo2Wbg,80,https://i.scdn.co/image/81bc6a0807ec258fc05f5cdd70fa8c4066bd91db
3461,The Machine,"['baroque pop', 'pop', 'uk alternative pop']",5539543,1moxjboGR7GNWYIMWsRjgG,77,https://i.scdn.co/image/fe95ad45a869a8babae165461d26cdaddcab66d3
3462,The Magician,"['belgian edm', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']",71543,4WUGQykLBGFfsl0Qjl6TDM,65,https://i.scdn.co/image/58504f863639703e746a0d1d6d9f0f3cfd660597
3463,The Maine,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop', 'tempe indie']",480523,4o0pNHbyj36LPvukNqEug0,63,https://i.scdn.co/image/b924e0ddd6afaf1e63a90081f29bc0134f7789d5
3464,The Mamas & The Papas,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",1091907,1bs7HoMkSyQwcobCpE9KpN,70,https://i.scdn.co/image/6fce95df71363a9432e4adc75765e2dae269430b
3465,The Marshall Tucker Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",617578,59QxeZBL6k9L4oJBGSyukd,61,https://i.scdn.co/image/48fddda40516d6c3d7b83fbad08a417abf0df70c
3466,The Midnight,"['nightrun', 'popwave']",267294,2NFrAuh8RQdQoS7iYFbckw,65,https://i.scdn.co/image/5989d8a56059cbcc41bd66228ee63b6347b17b99
3467,The Miracles,"['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",822738,6TKOZZDd5uV5KnyC5G4MUt,61,https://i.scdn.co/image/6e1b939d6fcf5acf070fb266729458171eb46edf
3468,The Monkees,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",794303,320EPCSEezHt1rtbfwH6Ck,68,https://i.scdn.co/image/e544a32232ce0952eb27aa70f3061164190772ab
3469,The Moody Blues,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",830058,5BcZ22XONcRoLhTbZRuME1,63,https://i.scdn.co/image/4eb9f67fcb39e0332a09a65049b6961c52fc8a3e
3470,The Mountain Goats,"['alternative rock', 'anti-folk', 'canadian indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'new weird america', 'stomp and holler']",265684,3hyGGjxu73JuzBa757H6R5,61,https://i.scdn.co/image/ad67a048fa80388d7ccd8cc5d3adf66b44de05b9
3471,The Mowgli's,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",226984,6AGUQK1EWK6nvN4pLIDQDQ,61,https://i.scdn.co/image/6817dbad494047bcbab48db1acbd4f73dbb9a2e9
3472,The Naked And Famous,"['alternative dance', 'auckland indie', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'kiwi rock', 'metropopolis', 'modern rock', 'shimmer pop']",659554,0oeUpvxWsC8bWS6SnpU8b9,62,https://i.scdn.co/image/d7ccf7c470088d7b47b2f33e6ffbf4ff469fddbd
3473,The National,"['indie rock', 'modern rock', 'stomp and holler']",1305939,2cCUtGK9sDU2EoElnk0GNB,71,https://i.scdn.co/image/21b165584e04249611a0f8091f2dfcebdbf3d958
3474,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",5906677,77SW9BnxLY8rJ0RciFqkHh,86,https://i.scdn.co/image/81d31c929ec253818512cd51aacdc6e6960f78bd
3475,The Noise Project,['white noise'],334,3Q614JyDSProXXN4wXYYk1,61,https://i.scdn.co/image/07769d289a84067d70b5bc3a65a980d8695b46b7
3476,The Notorious B.I.G.,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",6231783,5me0Irg2ANcsgc93uaYrpb,83,https://i.scdn.co/image/1b4858fbd24046a81cace5ee18d19c868262b91f
3477,The O'Jays,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",783791,38h03gA85YYPeDPd9ER9rT,63,https://i.scdn.co/image/61f9bb23f0e9d0cffc020590b823455f2ce99559
3478,The O'Neill Brothers Group,['coverchill'],17050,0cylxW7HGdK9xMdubw2oYW,63,https://i.scdn.co/image/2b1ac469c0cc76d03fa4f93e8550e6ab215cbb89
3479,The Offspring,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",4094036,5LfGQac0EIXyAN8aUwmNAQ,79,https://i.scdn.co/image/dd6be1737c056bd4b1529f914b7c42d6a4aeef09
3480,The Oh Hellos,"['folk-pop', 'indie folk', 'indie pop', 'indiecoustica', 'san marcos tx indie', 'shimmer pop', 'stomp and holler']",254384,3Fe3pszR2t4TOBVz41B1WR,66,https://i.scdn.co/image/e619ac853c50100396b77183bcf6b2b1246d65dc
3481,The Orion Experience,"['indie pop', 'stomp pop']",62286,2qU0jqxiFeXrw5NTV1bIQM,60,https://i.scdn.co/image/ceda44b183709ff8f38483a18e226debe6628c42
3482,The Outfield,"['album rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",385121,1zxDewzd2j1ZdSBGaYcr0y,67,https://i.scdn.co/image/a15f9228f28116fa806529942dbe38e8e0123388
3483,The Paper Kites,"['australian indie folk', 'indie folk', 'stomp and holler']",487791,79hrYiudVcFyyxyJW0ipTy,70,https://i.scdn.co/image/8b29483d9ac6dc4e138e03980416081b004d5d8f
3484,The Pharcyde,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",470444,7yk35uHNQclPXFGFoTU44w,63,https://i.scdn.co/image/db124909dcc277881bf55ed159bd417d82e2ced1
3485,The Piano Guys,"['bow pop', 'classify']",1123461,0jW6R8CVyVohuUJVcuweDI,69,https://i.scdn.co/image/4455bd021e21611e4a6669c97aab44618ea8417d
3486,The Platters,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",497087,6KWcxMWVNVIYbdOQyJtsSy,63,https://i.scdn.co/image/ab6761610000e5eb09f5cc21795aaad250e43e7a
3487,The Pogues,"['celtic punk', 'celtic rock', 'folk punk', 'punk']",368727,2wzMOQwNT6ZvVB4amvhFAH,61,https://i.scdn.co/image/066e909db6281a424881f7eb1fd11248050ed390
3488,The Pointer Sisters,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']",617225,2kreKea2n96dXjcyAU9j5N,68,https://i.scdn.co/image/ab6772690000c46c8c57ac844d8c2170149462e3
3489,The Police,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",4127991,5NGO30tJxFlKixkPSgXcFE,79,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3
3490,The Pretty Reckless,"['alternative metal', 'candy pop']",1066769,2R57sY41L9XvGPiIgHOaYq,67,https://i.scdn.co/image/d6287f3462e601ba95253c9514cadf8b234cb4bf
3491,The Proclaimers,"['celtic rock', 'new wave pop', 'scottish rock']",237544,1A92IAcd7A6npCA33oGM5i,66,https://i.scdn.co/image/26d588b576d36787913dde0b5faccf75ea1bb494
3492,The Prodigy,"['big beat', 'breakbeat', 'hardcore techno', 'rave']",2078621,4k1ELeJKT1ISyDv8JivPpB,69,https://i.scdn.co/image/2e2e5f11bb583a0083870e57bf9e1e6eb391f4c4
3493,The Psychedelic Furs,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'rock']",378649,0O0lrN34wrcuBenkqlEDZe,60,https://i.scdn.co/image/110d973ebd18709ec98cb3f0b53aec19d1639301
3494,The Pussycat Dolls,"['dance pop', 'girl group', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",4223696,6wPhSqRtPu1UhRCDX5yaDJ,74,https://i.scdn.co/image/15793cac497b87ee337ed77a85b7896c23ae2b15
3495,The Raconteurs,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",730107,4wo1267SJuUfHgasdlfNfc,63,https://i.scdn.co/image/1b222f51466c099834dfde3b8648d61e2fb82678
3496,The Rasmus,"['finnish alternative rock', 'funk metal']",340071,76ptJV8617638xrpeoUtzl,61,https://i.scdn.co/image/ecd4bf2d8348d411158702b1ddcbe4b3af21ad84
3497,The Red Jumpsuit Apparatus,"['emo', 'pop punk', 'pop rock', 'screamo']",1014411,1SImpQO0GbjRgvlwCcCtFo,67,https://i.scdn.co/image/aea5d11d33211dd3f94b95b6660665c857171276
3498,The Revivalists,"['indie folk', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",275073,5kuJibJcwOC53s3OkoGMRA,63,https://i.scdn.co/image/660ee6242f954429a5093d626ef657dee21e0cf6
3499,The Righteous Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",361196,4b0WsB47XCa9F83BmwQ7WX,65,https://i.scdn.co/image/21584a935b760f20b4b08f7f9ddd012c12437798
3500,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'rock']",10060904,22bE4uQ6baNwSHPVcDxLCe,83,https://i.scdn.co/image/85d9cb252ab4d8410d31820be40214c59f2597a1
3501,The Ronettes,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'soul']",169323,7CyeXFnOrfC1N6z4naIpgo,62,https://i.scdn.co/image/d767898408f0dc6a3829d8b26fabafb2c2b2e71d
3502,The Roots,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'philly rap', 'political hip hop', 'southern hip hop']",1033822,78xUyw6FkVZrRAtziFdtdu,66,https://i.scdn.co/image/4d667ba04dd7a8e4a7aae3596f80b512e8e3fb07
3503,The Score,"['modern alternative rock', 'modern rock']",802641,2q3GG88dVwuQPF4FmySr9I,76,https://i.scdn.co/image/58ec1647400be9a1d9bcdb761ebe2c7e95f5dc25
3504,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",6548759,3AQRLZ9PuTAozP28Skbq8V,78,https://i.scdn.co/image/b0d7782a07bb4305554837a88078a3b19a5c9eda
3505,The Sea The Sea,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",432869,6mcrZQmgzFGRWf7C0SObou,69,https://i.scdn.co/image/72535b76d374d1009e76af5659f48716461e478b
3506,The Seeds,"['art rock', 'permanent wave']",1025085,4UXJsSlnKd7ltsrHebV79Q,68,https://i.scdn.co/image/3a6e7fe0e261be08d0a81e3cf7d9a2d334ada589
3507,The Shins,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'rock', 'stomp and holler']",1034934,4LG4Bs1Gadht7TCrMytQUO,67,https://i.scdn.co/image/c8898b66e1ce2f320e5a8eda42338073ccf45134
3508,The Smashing Pumpkins,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",3264309,40Yq4vzPs9VNUrIBG5Jr2i,75,https://i.scdn.co/image/72242b9f5382502e8ea13855b49bb74d6993b34b
3509,The Smiths,"['dance rock', 'madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",2598906,3yY2gUcIsjMr8hjo51PoJ8,75,https://i.scdn.co/image/481b980af463122013e4578c08fb8c5cbfaed1e9
3510,The Sound,"['environmental', 'water']",151,6dBj5bCBZzgZdWuo9Gb0eh,60,https://i.scdn.co/image/ab67616d0000b2737a48436fdc8ce3b8766ea943
