,Artist,Genres,Followers,Popularity
11097,Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4953782,81
11098,Meena Kapoor,['classic bollywood'],47817,51
11099,Meena Kumari,"['classic bollywood', 'ghazal']",2469233,65
11100,Meg & Dia,"['candy pop', 'pixie', 'pop emo']",3899686,89
11102,Megadeth,"['album rock', 'alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",3270138,72
11103,Megan Thee Stallion,"['houston rap', 'pop', 'pop rap', 'trap queen']",15678579,90
11104,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'pop dance', 'post-teen pop']",10282649,80
11108,Mehtab,['shabad'],585426,52
11112,Mel Gibson,['movie tunes'],3527,52
11114,Mel McDaniel,"['classic country pop', 'country', 'country rock', 'oklahoma country']",116554,56
11117,Mel Tormé,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'vocal jazz']",126635,54
11119,Mel-Man,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",5559658,82
11120,Melanie,"['dance pop', 'electropop', 'pop']",9933590,83
11121,Melanie C,"['bubblegum dance', 'dance pop', 'electropop', 'europop', 'new wave pop', 'pop rock']",9933590,83
11122,Melanie Fiona,"['canadian pop', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",629780,52
11123,Melanie Martinez,"['dance pop', 'electropop', 'pop']",9933590,83
11124,Melanie S.,"['""children\'s story""']",9933590,83
11125,Melba Montgomery,['classic country pop'],355299,67
11127,Melbourne Symphony Orchestra,['orchestra'],765648,72
11129,Melissa,"['anthem worship', 'deep ccm']",1086493,69
11130,Melissa Etheridge,"['folk', 'heartland rock', 'lilith', 'mellow gold', 'pop rock']",309129,57
11131,Melissa Helser,"['anthem worship', 'deep ccm']",1104330,74
11136,Mellowhead,['city pop'],4339,67
11137,Melodie Crittenden,['oklahoma country'],104113,57
11139,Melody Gardot,"['adult standards', 'contemporary vocal jazz', 'lounge', 'soul', 'vocal jazz']",513942,66
11140,Meltdown,['retro soul'],1774869,72
11143,Melvins,"['alternative metal', 'alternative rock', 'grunge', 'post-hardcore', 'punk', 'rock', 'sludge metal', 'stoner metal']",262588,55
11144,Members of the English Chamber Orchestra,['british orchestra'],374684,62
11145,Memorecks,['vapor twitch'],483476,66
11146,Memphis Bleek,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']",240983,55
11147,Memphis May Fire,"['melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",577492,58
11152,Men At Work,"['album rock', 'australian rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']",806961,69
11153,Men I Trust,['indie pop'],485948,68
11155,Men Without Hats,"['classic canadian rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",135096,58
11157,Menahan Street Band,"['afrobeat', 'brass band', 'funk', 'instrumental funk', 'soul']",381361,59
11159,Mental As Anything,"['australian alternative rock', 'australian rock']",101023,53
11160,Menudo,"['latin', 'latin pop', 'puerto rican pop']",235363,57
11161,Mercedes,"['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']",2467173,68
11163,Mercedes Sosa,"['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']",573946,63
11165,Mercury Rev,"['alternative rock', 'art pop', 'art rock', 'buffalo ny indie', 'chamber pop', 'chamber psych', 'indie rock', 'melancholia', 'shoegaze', 'slowcore']",1850183,77
11166,Mercy,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",32365189,89
11167,MercyMe,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",1184843,67
11168,Mercyful Fate,"['album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'rock', 'thrash metal']",17430153,85
11169,Mereba,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",136669,64
11170,Meredith Brooks,"['lilith', 'pop rock']",77195,55
11175,Merikan,['finnish classical'],297062,58
11178,Merle Haggard,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",842641,66
11179,Merle Haggard & The Strangers,['bakersfield sound'],22002,53
11185,Meryl Streep,['hollywood'],67304,69
11186,Meshell Ndegeocello,"['funk', 'neo soul']",1039259,70
11187,Meshuggah,"['alternative metal', 'death metal', 'djent', 'nu metal', 'progressive groove metal', 'swedish metal', 'technical groove metal', 'technical thrash']",444041,58
11188,Messiah,"['dominican pop', 'reggaeton flow', 'trap dominicano', 'trap latino']",622116,68
11189,Meta,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",1150322,63
11191,Metallica,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",17430153,85
11192,Metalocalypse: Dethklok,"['comic', 'comic metal']",282569,58
11193,Method Man,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",2009985,71
11196,Metric,"['alternative dance', 'canadian indie', 'canadian rock', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'new rave', 'shimmer pop']",614705,63
11197,Metro Boomin,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9454226,87
11198,Metro Station,"['electropowerpop', 'neon pop punk', 'pixie', 'pop punk']",262595,60
11199,Metronomy,"['alternative dance', 'dance-punk', 'electronica', 'electropop', 'french indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'socal pop punk']",823526,67
11200,Metropolitan Opera Orchestra,"['classical performance', 'opera']",326337,65
11202,Mexicano,"['corrido', 'ranchera', 'regional mexican', 'tecnobanda']",829382,66
11203,Mez,['north carolina hip hop'],9896187,88
11205,Mi Banda El Mexicano,"['corrido', 'ranchera', 'regional mexican', 'tecnobanda']",312380,68
11206,MiMS,['pop rap'],105501,51
11208,Mia Martini,"['classic italian pop', 'italian adult pop']",289628,54
11209,Mia X,"['deep southern trap', 'dirty south rap', 'gangster rap', 'hip pop', 'southern hip hop']",681800,59
11213,Miami Sound Machine,"['new wave pop', 'soft rock']",175584,59
11215,Michael,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",18077871,85
11217,Michael Andrews,['soundtrack'],69453,57
11219,Michael Ball,"['operatic pop', 'show tunes']",138107,64
11221,Michael Bolton,"['adult standards', 'soft rock']",1189720,68
11223,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",4487336,78
11226,Michael Cera,"['anti-folk', 'canadian indie folk', 'small room']",61071,52
11228,Michael Collins,['classical clarinet'],29785,51
11232,Michael Franks,"['jazz funk', 'smooth jazz', 'vocal jazz', 'yacht rock']",108095,53
11233,Michael Franti,['reggae fusion'],158070,60
11234,Michael Franti & Spearhead,['reggae fusion'],158070,60
11235,Michael Giacchino,"['hollywood', 'soundtrack']",196557,69
11238,Michael Gray,"['disco house', 'vocal house']",24856,56
11239,Michael Halasz,['hungarian classical performance'],4008949,79
11243,Michael Hoppé,"['meditation', 'new age']",7171,51
11245,Michael Jackson,"['pop', 'r&b', 'soul']",18077871,85
11247,Michael Johnson,"['adult standards', 'mellow gold', 'soft rock']",58117,53
11251,Michael Kamen,"['classic soundtrack', 'scorecore', 'soundtrack']",15597,56
11252,Michael Kiwanuka,"['british soul', 'funk', 'neo soul', 'psychedelic soul', 'soul']",1060709,71
11254,Michael Langdon,['classical bass'],283978,58
11255,Michael Learns To Rock,"['boy band', 'danish pop rock', 'soft rock']",739115,65
11259,Michael Manring,['electric bass'],41411,61
11261,Michael McDonald,"['mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",318180,60
11263,Michael Nyman,"['bow pop', 'british contemporary classical', 'british soundtrack', 'compositional ambient', 'minimalism', 'post-minimalism', 'soundtrack']",173596,57
11268,Michael Rabin,['violin'],466751,66
11269,Michael Ray,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",332276,58
11273,Michael Salvatori,"['scorecore', 'video game music']",73811,62
11275,Michael Schulte,"['german pop', 'indie cafe pop']",215095,69
11276,Michael Sembello,['hi-nrg'],49811,64
11280,Michael Thomas,"['classical performance', 'orchestral performance']",16058,55
11282,Michael W. Smith,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",352712,64
11283,Michael White,['gaming edm'],4487336,78
11285,Michael Wong,"['c-pop', 'malaysian mandopop', 'mandopop']",103377,51
11291,Michel,['hollywood'],221018,68
11292,Michel 'Le,"['hollywood', 'post-teen pop', 'show tunes']",1716,52
11293,Michel Berger,"['chanson', 'french pop', 'french rock']",191391,55
11298,Michel Plasson,['orchestral performance'],20359,55
11299,Michel Polnareff,"['chanson', 'french pop', 'ye ye']",126017,53
11301,Michel Sénéchal,['classical tenor'],326337,65
11303,Michelangelo Rossi,"['baroque', 'italian baroque']",157231,57
11305,Michele Campanella,['italian classical piano'],560182,66
11306,Michele Pertusi,"['classical bass', 'italian bass', 'opera']",157231,57
11307,Michelle Branch,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",469833,61
11308,Michelle Breedt,['classical mezzo-soprano'],4008949,79
11309,Michelle Duffy,['show tunes'],44801,64
11311,Michelle Williams,['hollywood'],8070,65
11314,Mick Gordon,"['electronic djent', 'video game music']",220531,66
11315,Mick Jagger,['classic rock'],6733121,82
11316,Mick Jenkins,"['chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'rap', 'underground hip hop']",454801,65
11317,Mick Jones,['album rock'],980389,69
11323,Mickey Mouse,"['cartoon', '""children\'s music""', 'disney', 'movie tunes']",2530,54
11325,Mickey Taveras,"['modern salsa', 'salsa', 'tropical']",135165,55
11327,Micro TDH,"['trap latino', 'trap venezolano', 'venezuelan hip hop']",6839318,81
11328,Microbe,['uk post-punk'],1805117,72
11329,Microdynamic Recordings,"['environmental', 'sound']",527,57
11330,Microthol,['austrian techno'],427119,67
11332,Midge,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']",60543,54
11334,Midland,"['contemporary country', 'neo-traditional country', 'texas country']",175158,66
11335,Midnight Oil,"['australian rock', 'dance rock', 'rock']",550421,63
11336,Midnight Star,"['disco', 'electro', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",294042,51
11338,Mieczysław Horszowski,"['classical piano', 'polish classical piano']",4008949,79
11346,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",844299,80
11347,Miguel,"['dance pop', 'hip hop', 'pop', 'r&b', 'urban contemporary']",3356609,81
11349,Miguel Aceves Mejia,"['bolero', 'mariachi', 'ranchera']",223244,53
11350,Miguel Angel,"['cumbia salvadorena', 'marimba orquesta', 'musica tropical guatemalteca']",477310,57
11351,Miguel Bosé,"['latin', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",1581889,72
11353,Miguel Gallardo,"['latin pop', 'pop romantico', 'ranchera']",374781,56
11355,Miguel Mateos,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",416832,57
11356,Miguel Mateos - Zas,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",161546,57
11357,Miguel Ríos,"['cantautor', 'nueva cancion', 'rock andaluz', 'rock en espanol', 'spanish new wave', 'spanish pop']",157790,59
11358,Miguel Y Miguel,"['corrido', 'deep regional mexican', 'ranchera', 'regional mexican', 'sierreno']",242264,61
11362,Miho Hatori,['shibuya-kei'],1913657,73
11363,Miike Snow,"['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",578069,62
11364,Mijares,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",1232367,72
11366,Mike & The Mechanics,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",426580,63
11370,Mike Douglas,['movie tunes'],11988,52
11371,Mike Emilio,"['melbourne bounce international', 'russelater']",18339,66
11372,Mike Faist,['show tunes'],8184,52
11374,Mike Jones,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3200322,82
11376,Mike Lang,['moog'],34893,58
11380,Mike Oldfield,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']",422749,63
11381,Mike Perry,"['big room', 'dance pop', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",1135371,70
11383,Mike Posner,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",1133842,77
11384,Mike Ratledge,['rock keyboard'],46331,61
11386,Mike Ryan,"['contemporary country', 'red dirt', 'texas country']",41151,55
11387,Mike S,"['indie pop rap', 'pop rap', 'rap', 'rhode island rap']",452205,63
11388,Mike Sammes Singers,['vocal harmony group'],9122,58
11390,Mike Sherm,"['cali rap', 'west coast trap']",177635,60
11391,Mike Shinoda,"['alternative hip hop', 'modern rock', 'rap rock']",452205,63
11395,Mike WiLL Made-It,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",1225175,73
11397,Mikel Erentxun,"['cantautor', 'rock en espanol', 'spanish pop']",93327,60
11401,Mikhail Pletnev,"['classical performance', 'russian classical piano']",2364984,77
11402,Miki Gavrielov,"['classic israeli pop', 'israeli rock']",317939,53
11404,Miki Matsubara,['classic city pop'],97504,66
11406,Mikkas,['complextro'],206207,57
11407,Mikky Ekko,"['acoustic pop', 'nashville indie']",42151833,92
11409,Miku Hatsune,['vocaloid'],898675,81
11411,Mila J,"['alternative r&b', 'hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']",4401683,83
11413,Mild High Club,"['indie garage rock', 'neo-psychedelic']",326280,65
11415,Miles Davis,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']",2076926,67
11417,Miles Davis Quintet,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion']",224008,54
11420,Miles Kane,"['baroque pop', 'britpop', 'garage rock', 'indie rock', 'modern rock', 'rock']",222375,64
11421,Miley Cyrus,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",14726085,88
11422,Milionário & José Rico,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']",1296567,66
11424,Milk & Sugar,"['deep house', 'disco house', 'funky tech house', 'house', 'munich electronic', 'tribal house', 'vocal house']",123477,62
11425,Milky,['german pop'],330,53
11426,Milky Chance,['german pop'],1476998,75
11427,Millencolin,"['melodic hardcore', 'pop punk', 'punk', 'skate punk']",311236,59
11428,Millenium,['musique ancienne'],86995,57
11429,Miller,"['hip hop', 'pittsburgh rap', 'rap']",179001,74
11430,Milli Vanilli,['new jack swing'],214439,55
11433,Milly,"['reggaeton flow', 'trap latino']",13037,75
11438,Milton Nascimento,"['bossa nova', 'mpb', 'musica popular mineira', 'samba']",853814,65
11441,Mimi Page,['downtempo'],584743,62
11442,Min,"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",4173255,80
11449,Mindless Self Indulgence,"['dance-punk', 'modern rock']",506215,69
11453,Miniature Tigers,"['indie pop', 'indie rock', 'modern rock']",81426,56
11459,Ministry,"['alternative metal', 'double drumming', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']",136533,55
11461,Minnie Riperton,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'neo soul', 'quiet storm', 'soul']",240831,59
11462,Minor Threat,"['dc hardcore', 'hardcore punk', 'punk', 'skate punk', 'straight edge']",225176,51
11464,Mint Condition,"['funk', 'hip pop', 'minneapolis sound', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",524196,53
11466,Minutemen,"['alternative rock', 'art rock', 'dance rock', 'experimental', 'experimental rock', 'hardcore punk', 'post-hardcore', 'post-punk', 'punk']",109758,51
11467,Mipso,"['deep new americana', 'new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",56131,59
11469,Miracle Musical,['indie pop'],110940,61
11470,Miracle Tones,['meditation'],33527,82
11472,Miranda B.,"['chill guitar', 'focus']",2688602,75
11473,Miranda Cosgrove,"['dance pop', 'post-teen pop', 'viral pop']",932566,52
11474,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']",419395,70
11475,Miranda!,['show tunes'],419395,70
11476,Mirella Freni,"['classical performance', 'classical soprano', 'italian soprano', 'opera']",326337,65
11479,Miriam Makeba,"['afropop', 'south african jazz', 'world', 'xhosa']",104260,51
11480,Miriam Pirazzini,['italian mezzo-soprano'],31622,52
11482,Miriam Yeung,"['c-pop', 'cantopop']",148954,54
11483,Miroslav Vitous,"['ecm-style jazz', 'jazz double bass', 'norwegian jazz', 'rare groove']",256816,60
